0,2500
0,958
0,875
0,792
0,834
0,792
0,792
0,792
0,833
0,834
1,1333
1,1125
1,958
1,958
1,1084
1,1083
1,958
1,916
1,1041
1,958
2,2083
2,2209
2,1792
2,1833
2,1958
2,1834
2,1750
2,1750
2,1916
2,1959
3,3834
3,4209
3,3625
3,3250
3,4042
3,3875
3,3667
3,4083
3,4334
3,4083
4,9708
4,8291
4,9375
4,8875
4,8416
4,8334
4,8292
4,9125
4,8625
4,9250
5,18292
5,20416
5,19542
5,19125
5,20542
5,19250
5,18250
5,21875
5,18417
5,20958
6,45708
6,37833
6,42625
6,44584
6,43625
6,42417
6,40917
6,44792
6,45625
6,42375
7,99542
7,103084
7,96250
7,102916
7,109750
7,98250
7,102833
7,96584
7,98458
7,96750
8,214041
8,239584
8,243709
8,228875
8,210709
8,236042
8,229917
8,229625
8,237792
8,229000
9,559125
9,630625
9,541708
9,581666
9,540875
9,537208
9,568834
9,561958
9,567583
9,564500
10,1289250
10,1261541
10,1244459
10,1231125
10,1313584
10,1339042
10,1409000
10,1292750
10,1301125
10,1216125
11,2910209
11,2885750
11,2860250
11,2924792
11,2672458
11,2823500
11,2878167
11,3078292
11,2769875
11,2902458
12,6490333
12,6384250
12,6153583
12,6433541
12,6056458
12,6038500
12,6371541
12,6439541
12,6063416
12,6190166
13,14021667
13,13329708
13,14172667
13,14631333
13,13633875
13,16061709
13,16665417
13,13960375
13,14181625
13,13566583
14,33577250
14,30386542
14,30210000
14,29661625
14,30444916
14,29749084
14,29704917
14,30480791
14,29100042
14,30166750
15,66064375
15,73383375
15,63939459
15,66537791
15,64675083
15,61634834
15,64047916
15,64115417
15,63397584
15,63743167
16,157285583
16,135459875
16,145457541
16,134812625
16,142357000
16,136911292
16,133377375
16,138598708
16,135421083
16,133634750
