0,3458
0,1167
0,875
0,833
0,834
0,833
0,833
0,792
0,792
0,792
1,1125
1,958
1,1083
1,916
1,917
1,875
1,958
1,875
1,916
1,917
2,3333
2,2958
2,2792
2,2875
2,2750
2,2666
2,2791
2,2708
2,2708
2,2750
3,4375
3,4209
3,4084
3,4042
3,4000
3,4000
3,4041
3,3958
3,4000
3,4000
4,6625
4,6542
4,6541
4,6792
4,6500
4,6584
4,6625
4,6750
4,6458
4,6583
5,13875
5,12292
5,11709
5,11709
5,11667
5,11459
5,11458
5,11500
5,11458
5,11375
6,21833
6,22084
6,21500
6,21333
6,21292
6,21542
6,21208
6,21291
6,21333
6,21250
7,258792
7,216125
7,42458
7,41917
7,41666
7,41583
7,41750
7,44000
7,40250
7,40333
8,81625
8,77083
8,76458
8,77667
8,76417
8,78625
8,75708
8,76583
8,76792
8,76375
9,167792
9,171417
9,171334
9,174583
9,170250
9,165208
9,162416
9,171250
9,169458
9,162375
10,335084
10,317541
10,315375
10,323833
10,316084
10,323292
10,324208
10,315333
10,378666
10,317000
11,657583
11,647125
11,669959
11,650083
11,720708
11,692166
11,771666
11,769083
11,831209
11,693250
12,1370917
12,1297917
12,1287625
12,1428250
12,1270416
12,1378167
12,1329125
12,1327750
12,1361792
12,1468917
13,2589541
13,2663041
13,2623917
13,2585542
13,2665458
13,2738708
13,2585333
13,2584792
13,2676042
13,2584542
14,6908916
14,5245167
14,5193625
14,5472083
14,5322792
14,5437833
14,5634917
14,5540167
14,5207917
14,5391167
15,10782916
15,10660958
15,10547875
15,10538916
15,10235042
15,10509500
15,10538041
15,10519250
15,10564500
15,10560458
16,28691958
16,27307000
16,21849584
16,21576250
16,21502208
16,21517375
16,22510000
16,21856125
16,21412375
16,21423416
