0,1375
0,1083
0,958
0,875
0,791
0,792
0,834
0,792
0,792
0,791
1,1291
1,2708
1,2333
1,1000
1,2125
1,1042
1,2125
1,958
1,2167
1,959
2,4417
2,4166
2,3125
2,3958
2,3083
2,4167
2,3916
2,2917
2,4750
2,2875
3,7584
3,8041
3,7667
3,6083
3,9958
3,10583
3,7833
3,8959
3,6625
3,7917
4,18833
4,22625
4,20583
4,24292
4,24500
4,26500
4,21167
4,17833
4,19834
4,18583
5,47917
5,60667
5,53584
5,62750
5,56792
5,59000
5,51250
5,45959
5,229792
5,239292
6,159000
6,625750
6,186375
6,131708
6,131709
6,144750
6,159541
6,144333
6,176250
6,170250
7,2285542
7,972958
7,824291
7,923542
7,694834
7,670000
7,711750
7,712833
7,710791
7,650792
8,2506042
8,2461750
8,2323417
8,7089500
8,6556792
8,2233167
8,2608875
8,2455166
8,2191708
8,2069125
9,10003833
9,10829583
9,10536625
9,10132000
9,9947250
9,10224625
9,10036916
9,9228958
9,9696125
9,9656500
10,61068083
10,44166042
10,41067583
10,40244500
10,40190042
10,38552708
10,39142500
10,40931125
10,39081542
10,30538792
11,198991333
11,77359375
11,162453500
11,200295292
11,162433792
11,124774000
11,95675458
11,165089959
11,161413042
11,170789083
12,644804167
12,639276791
12,617667709
12,634170167
12,647982042
12,631367459
12,739296917
12,500791416
12,634028917
12,718655458
13,3149477375
13,2849342625
13,2545525625
13,2471789792
13,2932651375
13,2658952417
13,2729478916
13,2661199083
13,1395583125
13,2820497458
14,10948847500
14,10534990125
14,10233263208
14,10027753750
14,5700630458
14,10404483292
14,11002573375
14,10487580917
14,10843912625
14,12014084792
15,42474359167
15,43509901292
15,41671520292
15,42219183792
15,41160412000
15,42222092792
15,45863958459
15,43700636666
15,47259128750
15,45412762750
16,171893017500
16,157398651833
16,163513535959
16,170259424084
16,157105218958
16,174505484375
16,169266600666
16,180938864000
16,176242772666
16,173317689833
