0,15583
0,1167
0,958
0,791
0,917
0,792
0,792
0,875
0,791
0,750
1,1375
1,959
1,8458
1,1042
1,2583
1,2209
1,958
1,958
1,2208
1,958
2,4625
2,2958
2,4208
2,1250
2,2958
2,4666
2,1209
2,4042
2,2667
2,5000
3,1709
3,8167
3,7541
3,7375
3,3667
3,7791
3,9041
3,6875
3,8208
3,7291
4,18667
4,12750
4,12291
4,16750
4,14000
4,17458
4,11041
4,10916
4,14250
4,15167
5,37125
5,26750
5,32250
5,39500
5,24833
5,22375
5,29125
5,26625
5,31958
5,25625
6,74416
6,61084
6,70833
6,104333
6,71667
6,73625
6,77250
6,67709
6,84583
6,61084
7,121250
7,161000
7,124958
7,205583
7,428166
7,114834
7,153167
7,177000
7,182167
7,136167
8,464333
8,310292
8,333625
8,276375
8,287500
8,439791
8,361375
8,238875
8,306083
8,400250
9,668292
9,924417
9,786417
9,872583
9,1112791
9,738209
9,685042
9,646542
9,595500
9,644042
10,1385583
10,2604583
10,1702709
10,1483916
10,1722583
10,2006958
10,1469667
10,1433375
10,2125125
10,1688500
11,5030667
11,3829375
11,4857542
11,2572541
11,4076167
11,2966667
11,5297584
11,4010792
11,5119083
11,4422791
12,7210000
12,7752416
12,8235042
12,7026458
12,8622583
12,7739208
12,8570375
12,9113958
12,6515166
12,6667750
13,17120167
13,20234666
13,25363917
13,19553625
13,19210708
13,22730625
13,20063250
13,17092958
13,15562125
13,13027750
14,31395417
14,26918833
14,45942917
14,31102917
14,28876709
14,35773000
14,36687083
14,35719500
14,50562291
14,38072667
15,93327833
15,75910333
15,90080375
15,113618750
15,68893375
15,72660292
15,70773292
15,83118000
15,91976833
15,80882459
16,129306625
16,165269625
16,124979917
16,245847750
16,186107833
16,174766042
16,157896292
16,213877500
16,193070625
16,188748750
