0,1500
0,500
0,542
0,417
0,417
0,542
0,417
0,416
0,417
0,458
1,2000
1,1583
1,791
1,625
1,583
1,542
1,541
1,541
1,625
1,584
2,1125
2,750
2,958
2,875
2,1000
2,833
2,917
2,833
2,1250
2,875
3,1875
3,1250
3,1750
3,1791
3,1917
3,1917
3,1250
3,1667
3,1417
3,1792
4,4250
4,4291
4,3375
4,3792
4,2875
4,5167
4,5167
4,4458
4,3542
4,4333
5,6458
5,9500
5,10125
5,6375
5,8875
5,11833
5,14708
5,9000
5,14750
5,8459
6,20208
6,20750
6,24250
6,21500
6,14416
6,21875
6,19584
6,17917
6,25750
6,24208
7,48334
7,65458
7,49667
7,53667
7,43625
7,52500
7,46167
7,39000
7,44000
7,39667
8,140125
8,78375
8,130208
8,124666
8,130459
8,99209
8,104375
8,86625
8,97166
8,101500
9,263625
9,233708
9,375708
9,274792
9,249125
9,267000
9,338625
9,308041
9,249375
9,394375
10,646666
10,470500
10,675500
10,861625
10,628584
10,625708
10,730625
10,983458
10,604625
10,874375
11,1597459
11,1191334
11,1155333
11,1486917
11,1424958
11,1430709
11,1832625
11,1293792
11,1119291
11,986792
12,3085208
12,3391375
12,2648083
12,2712709
12,3629917
12,2601875
12,2404750
12,2512458
12,3379042
12,3134625
13,9348458
13,6845375
13,8765417
13,9657208
13,8644625
13,4809500
13,4985916
13,10446500
13,8126166
13,6384958
14,11300958
14,13045625
14,11462167
14,12653958
14,21118542
14,11801083
14,17502708
14,20930833
14,14678000
14,20281959
15,28293125
15,21289542
15,30591417
15,28080917
15,24666791
15,29299375
15,38309667
15,33894791
15,26086250
15,30957875
16,86927875
16,52562333
16,61673083
16,75541375
16,55253042
16,81615375
16,81748750
16,62722542
16,91560917
16,69922459
