0,1875
0,584
0,500
0,542
0,458
0,625
0,458
0,458
0,458
0,417
1,584
1,542
1,500
1,500
1,542
1,500
1,500
1,625
1,459
1,500
2,833
2,833
2,750
2,750
2,792
2,833
2,750
2,791
2,791
2,750
3,1541
3,1542
3,1584
3,1542
3,1958
3,1750
3,1708
3,1542
3,1625
3,1667
4,3750
4,3792
4,4042
4,4083
4,5125
4,4208
4,3792
4,3750
4,3833
4,3916
5,11792
5,11834
5,11833
5,11958
5,11834
5,11958
5,11958
5,11750
5,11791
5,11750
6,41959
6,42125
6,44666
6,41875
6,41959
6,41875
6,41917
6,41875
6,43834
6,42167
7,160209
7,159416
7,159625
7,157750
7,154458
7,161166
7,163375
7,159209
7,159500
7,161333
8,687250
8,636250
8,590666
8,587833
8,606958
8,602709
8,594708
8,607208
8,614917
8,611625
9,2692583
9,2611041
9,2738958
9,2728208
9,2706708
9,2794542
9,2760417
9,2655583
9,2680500
9,2637791
10,11658750
10,11356458
10,11312083
10,11413875
10,11355875
10,11781333
10,11355334
10,11617500
10,11485542
10,11342042
11,46538042
11,48760041
11,45831792
11,45814833
11,45244458
11,45663167
11,46192125
11,46118916
11,45591250
11,45802125
12,184576291
12,183027333
12,186616625
12,182334959
12,182341959
12,185034042
12,182331125
12,181560834
12,201121416
12,184052667
13,749300792
13,860284042
13,735707000
13,738692417
13,788863792
13,762100792
13,750088500
13,744251125
13,740192625
13,770674792
14,3172733958
14,4017179333
14,3143934375
14,3023942209
14,3203632666
14,3209827542
14,3017337833
14,2939125042
14,2955495916
14,2973366459
15,13038058167
15,11836841375
15,11870369291
15,12258554583
15,12047255666
15,13293845417
15,13029420084
15,12371139208
15,12264562292
15,11983373375
16,52841694459
16,49707746500
16,51095452292
16,50439268333
16,49972043917
16,49986667167
16,52076516000
16,50839836167
16,49167916000
16,48699536875
