0,6167
0,1959
0,1792
0,1833
0,1667
0,1792
0,1916
0,1708
0,1708
0,1709
1,2042
1,1791
1,1833
1,1792
1,1875
1,2084
1,1792
1,1791
1,1959
1,1750
2,2667
2,2583
2,2625
2,2583
2,2625
2,2583
2,2666
2,2583
2,2625
2,2625
3,4625
3,4541
3,4584
3,4625
3,4500
3,4500
3,4417
3,4625
3,4375
3,4500
4,8542
4,7792
4,7833
4,7709
4,7792
4,8000
4,7917
4,7792
4,7750
4,7792
5,18833
5,18458
5,18583
5,18417
5,18666
5,18416
5,35000
5,18583
5,18500
5,18542
6,56125
6,41250
6,42000
6,42167
6,42125
6,42125
6,41875
6,41833
6,42000
6,49458
7,103584
7,100167
7,99584
7,101250
7,95125
7,100542
7,100208
7,100125
7,105333
7,103084
8,229791
8,214792
8,217916
8,215416
8,224666
8,223167
8,211667
8,211458
8,211375
8,218709
9,651834
9,657792
9,657208
9,633625
9,641041
9,646125
9,620750
9,643958
9,645875
9,658334
10,1711334
10,1773542
10,1788375
10,1788167
10,1708875
10,1700750
10,1747875
10,1701584
10,1788250
10,1825500
11,5477834
11,5217750
11,5043834
11,5136625
11,5142416
11,5173500
11,5115250
11,5247458
11,5532500
11,5263250
12,15925750
12,15473292
12,15542167
12,15269625
12,15655458
12,15472291
12,15431833
12,15429875
12,15652333
12,15344209
13,48535875
13,48570917
13,49495750
13,49623625
13,49052417
13,49157416
13,49218458
13,48649542
13,48037459
13,48325167
14,174087166
14,173503542
14,174176084
14,176108209
14,174621000
14,175339625
14,173560125
14,182667250
14,175899125
14,182005875
15,638863625
15,635922375
15,616267458
15,617531708
15,611363000
15,622558292
15,630149875
15,663234500
15,623090375
15,609432042
16,2252070250
16,2207818333
16,2193335667
16,2375257750
16,2904392250
16,2585471334
16,2581939459
16,2242396250
16,2701669916
16,2364694333
