0,4458
0,542
0,500
0,459
0,417
0,458
0,458
0,417
0,416
0,417
1,875
1,750
1,583
1,625
1,583
1,583
1,583
1,583
1,500
1,500
2,1000
2,791
2,958
2,1083
2,1042
2,666
2,792
2,708
2,750
2,667
3,1500
3,2583
3,1625
3,1750
3,1750
3,2334
3,1834
3,1542
3,1625
3,1375
4,3417
4,3000
4,3041
4,4250
4,4083
4,4375
4,16625
4,4208
4,3041
4,4042
5,15542
5,8667
5,10375
5,8833
5,6083
5,7500
5,6750
5,10583
5,7791
5,8959
6,24542
6,29250
6,26625
6,12875
6,15042
6,19041
6,17541
6,28292
6,14208
6,24875
7,31875
7,44208
7,71042
7,51167
7,58292
7,37750
7,45250
7,69542
7,36667
7,41958
8,68958
8,119708
8,138375
8,124042
8,108750
8,160500
8,106583
8,122750
8,100208
8,142500
9,280083
9,271291
9,371375
9,333209
9,350167
9,313583
9,319667
9,396792
9,326541
9,256875
10,612625
10,758167
10,661708
10,550167
10,624375
10,785416
10,493667
10,489125
10,691875
10,597375
11,1371334
11,1400542
11,1721333
11,1201750
11,1504625
11,1180834
11,1859708
11,1491667
11,2129375
11,1564750
12,3809000
12,2519542
12,2042959
12,2531500
12,2923792
12,2254000
12,3494500
12,2305417
12,2998750
12,4118750
13,6953625
13,6163458
13,5502208
13,6888208
13,7499583
13,6940667
13,5485708
13,5772833
13,8131292
13,6261791
14,11398750
14,15887375
14,15069833
14,15576583
14,17063333
14,15276792
14,16453458
14,15344959
14,13732500
14,18105792
15,31539375
15,40141125
15,32040083
15,32091459
15,35704708
15,25959625
15,28811708
15,31349458
15,32749917
15,34953166
16,60742917
16,65750708
16,69483542
16,60461292
16,87872500
16,77733875
16,71921667
16,62412875
16,77961916
16,54245292
