0,1375
0,458
0,458
0,458
0,417
0,458
0,416
0,416
0,417
0,416
1,708
1,583
1,542
1,542
1,542
1,500
1,542
1,500
1,500
1,542
2,958
2,791
2,750
2,750
2,709
2,750
2,792
2,750
2,792
2,750
3,1584
3,1458
3,1458
3,1417
3,1416
3,1458
3,1416
3,1584
3,1416
3,1417
4,3541
4,3583
4,3583
4,3583
4,3625
4,3583
4,3583
4,3542
4,3542
4,3542
5,11167
5,11000
5,11167
5,11125
5,11083
5,11000
5,11000
5,11125
5,11042
5,11042
6,39375
6,39333
6,39500
6,39375
6,40083
6,41250
6,41708
6,40542
6,40333
6,39334
7,149708
7,149541
7,154875
7,149500
7,149625
7,149541
7,150292
7,156542
7,152459
7,149667
8,584375
8,593416
8,584750
8,589292
8,589042
8,590250
8,583875
8,592625
8,583541
8,591542
9,2635958
9,2624834
9,2586792
9,2584917
9,2573917
9,2570333
9,2580125
9,2568833
9,2594708
9,2640250
10,11280875
10,11171042
10,11364542
10,11305417
10,11413042
10,11344208
10,10958166
10,10957416
10,10964125
10,10971083
11,44483166
11,45668500
11,45342000
11,45520875
11,45000625
11,45329584
11,45344792
11,46160875
11,45966625
11,46255291
12,180100958
12,179898875
12,192496167
12,180042292
12,179488083
12,180956750
12,202447416
12,181686584
12,179857542
12,181161208
13,718408167
13,739094959
13,737936584
13,747741750
13,732680334
13,766571584
13,806067250
13,772211875
13,727764208
13,742139666
14,2964721292
14,2928429375
14,2889997125
14,2915332000
14,2934483167
14,2934739000
14,2880905459
14,2965110583
14,3742992625
14,3055637709
15,12374403917
15,11686310541
15,11726613208
15,11937337125
15,11781118750
15,12171280792
15,11984956666
15,11714975583
15,11763556875
15,11768636416
16,48140651541
16,46860045708
16,48067606209
16,47184874458
16,46555633333
16,47823822542
16,46928928458
16,47945744042
16,47525177500
16,47711435709
