0,7625
0,1916
0,1625
0,1583
0,1542
0,1583
0,1583
0,1583
0,1542
0,1542
1,2209
1,1791
1,1667
1,1708
1,1709
1,2000
1,1792
1,1833
1,1708
1,1792
2,2666
2,2416
2,2666
2,2333
2,2291
2,2416
2,2333
2,2542
2,2375
2,2500
3,4125
3,4041
3,3833
3,4416
3,4208
3,4334
3,4459
3,4541
3,4208
3,3667
4,8208
4,7542
4,7167
4,8042
4,7333
4,6875
4,8125
4,7166
4,8125
4,6959
5,15084
5,16750
5,15958
5,17208
5,17667
5,14916
5,15167
5,14875
5,17833
5,16125
6,36833
6,39417
6,42625
6,38458
6,40000
6,37042
6,37375
6,42250
6,40375
6,41625
7,72584
7,85334
7,80000
7,75792
7,72791
7,89459
7,93167
7,88334
7,78208
7,96208
8,189375
8,175333
8,194333
8,182917
8,198375
8,201292
8,196083
8,190667
8,194792
8,205709
9,494166
9,479916
9,499667
9,541792
9,533375
9,466833
9,527667
9,506917
9,467709
9,540209
10,1053083
10,1105208
10,1059125
10,1066875
10,1149750
10,1080083
10,1121708
10,1115834
10,1065125
10,1025167
11,2545625
11,2404334
11,2409458
11,2381417
11,2216291
11,2388000
11,2295500
11,2281084
11,2371083
11,2598208
12,5758584
12,5462750
12,5151209
12,5033583
12,5241875
12,5154625
12,5200792
12,5227917
12,5303666
12,5359959
13,11946667
13,11531459
13,12224292
13,11735750
13,12134000
13,12008459
13,12069084
13,11426625
13,11045458
13,11897208
14,24575000
14,23884500
14,23818917
14,24488292
14,24749500
14,24166708
14,24361917
14,22456000
14,24221417
14,24578333
15,52507708
15,49877042
15,51964334
15,52080083
15,56624667
15,52770167
15,51192167
15,52975458
15,51365834
15,51944667
16,110446625
16,112971625
16,106712916
16,114146125
16,108910584
16,113426250
16,111464208
16,112914083
16,107341834
16,116584875
