0,13833
0,2791
0,2084
0,2000
0,1916
0,1916
0,1875
0,1916
0,1917
0,1916
1,2917
1,1375
1,1417
1,1250
1,1375
1,1375
1,1416
1,1291
1,1292
1,1333
2,4167
2,4125
2,4000
2,3792
2,4000
2,3708
2,3791
2,3750
2,4084
2,4041
3,8375
3,8292
3,8167
3,8542
3,8542
3,7750
3,8375
3,8417
3,8083
3,7833
4,17708
4,17250
4,17417
4,16333
4,17166
4,17125
4,17125
4,16208
4,16542
4,16250
5,40000
5,36709
5,36667
5,39375
5,39333
5,39250
5,37292
5,38584
5,37500
5,38583
6,91916
6,93000
6,90625
6,93084
6,93958
6,93042
6,93584
6,93584
6,89125
6,96583
7,230791
7,235625
7,235458
7,230334
7,228292
7,224375
7,230958
7,225125
7,224917
7,228875
8,556709
8,562125
8,566959
8,557125
8,555250
8,557625
8,557000
8,559167
8,551375
8,542208
9,1591458
9,1531292
9,1545000
9,1530459
9,1620375
9,1531750
9,1534792
9,1523584
9,1527625
9,1531917
10,3837250
10,3848250
10,3815125
10,3845791
10,3864416
10,3766167
10,3813000
10,3872625
10,3938834
10,3907625
11,9638292
11,9750250
11,9594458
11,9260375
11,9194917
11,9214958
11,9232958
11,9295792
11,9296709
11,9300417
12,22061000
12,21888541
12,22766375
12,22186416
12,22471291
12,22436209
12,22171167
12,22164708
12,21900459
12,22081542
13,51661042
13,53758292
13,52668917
13,52396041
13,52506000
13,53439250
13,53177209
13,54146542
13,164560458
13,61704291
14,133724208
14,130396125
14,126551375
14,127452792
14,126123833
14,126559541
14,124908250
14,124172792
14,123242041
14,128393542
15,289958917
15,295169792
15,359427625
15,585236667
15,369968666
15,353570542
15,296806000
15,291421667
15,274123125
15,278321666
16,658080416
16,631574250
16,646990459
16,628872333
16,653409875
16,619438625
16,645831375
16,626146958
16,644591125
16,627117958
