0,1125
0,625
0,500
0,750
0,459
0,416
0,458
0,458
0,417
0,750
1,917
1,709
1,583
1,625
1,541
1,583
1,500
1,625
1,500
1,500
2,2500
2,1333
2,1042
2,958
2,1083
2,1166
2,1000
2,791
2,1041
2,1166
3,2125
3,2125
3,2375
3,1875
3,2292
3,2333
3,2459
3,1958
3,2834
3,2458
4,7333
4,6084
4,6667
4,5125
4,6708
4,8084
4,6167
4,5666
4,6000
4,4917
5,16834
5,21708
5,23667
5,22625
5,22209
5,21542
5,22958
5,23250
5,26083
5,20875
6,89084
6,73917
6,84666
6,79166
6,86125
6,83916
6,85459
6,73000
6,76125
6,86167
7,300791
7,362833
7,324458
7,334333
7,314333
7,300084
7,329375
7,318042
7,334042
7,299042
8,1156917
8,1325750
8,1200917
8,1302292
8,1285917
8,1311750
8,1269083
8,1329250
8,1355333
8,1230333
9,5559959
9,5702541
9,6075625
9,5570084
9,8518792
9,6639000
9,5846375
9,7146250
9,5937875
9,5725416
10,28005542
10,24359584
10,26870792
10,31910708
10,34906583
10,25157750
10,32721042
10,32554792
10,30635291
10,28310583
11,104665875
11,91955458
11,99059000
11,96066250
11,94424041
11,93225333
11,92024292
11,92894167
11,92833958
11,92689375
12,371116667
12,474145834
12,398220166
12,382450041
12,368914792
12,372958208
12,361049250
12,362947000
12,356557541
12,355922459
13,1449819250
13,1490869208
13,1500430000
13,1490082000
13,1480536250
13,1428101042
13,1431330834
13,1461330459
13,1440174458
13,1461568458
14,6254385084
14,6358894042
14,5953144375
14,5950043792
14,5962858833
14,6089172208
14,6076301875
14,5875395000
14,5807631000
14,5842398917
15,23860686292
15,24169248000
15,23548940792
15,23604772917
15,23956457500
15,23391085000
15,24007263417
15,23752065250
15,23994424333
15,23836384000
16,95160857334
16,94944295708
16,93740465459
16,95029016417
16,93672491292
16,93048387292
16,93519885000
16,94100164583
16,92903983333
16,93000680708
